
 
 Printing node data
 
 Index 	 Node.x 	 Node.y 
 1504 	 1.791385 	 0.657510 
 1505 	 2.175044 	 0.475931 
 1506 	 1.234482 	 0.185294 
 1507 	 2.676974 	 0.934613 
 1508 	 2.637785 	 0.933980 
 1509 	 2.598194 	 0.933433 
 1510 	 2.558378 	 0.933005 
 1511 	 2.518479 	 0.932714 
 1512 	 3.433274 	 0.823870 
 1513 	 3.444580 	 0.780288 
 1514 	 3.455620 	 0.737769 
 1515 	 3.465344 	 0.696240 
 1516 	 3.473580 	 0.654836 
 1517 	 3.413121 	 0.941082 
 1518 	 3.383797 	 0.881189 
 1519 	 0.543199 	 0.260660 
 1520 	 0.580652 	 0.255866 
 1521 	 2.184788 	 0.067447 
 1522 	 2.204316 	 0.033939 
 1523 	 2.227200 	 0.256538 
 1524 	 2.147091 	 0.135507 
 1525 	 2.085117 	 0.033631 
 1526 	 1.749354 	 0.721779 
 1527 	 1.787892 	 0.723326 
 1528 	 1.826614 	 0.724694 
 1529 	 1.868004 	 0.659941 
 1530 	 1.975562 	 0.317034 
 1531 	 1.956687 	 0.347047 
 1532 	 1.937722 	 0.376459 
 1533 	 1.917897 	 0.405170 
 1534 	 1.896797 	 0.434136 
 1535 	 1.875328 	 0.464562 
 1536 	 1.854325 	 0.496175 
 1537 	 1.833797 	 0.528174 
 1538 	 1.813565 	 0.560264 
 1539 	 2.103600 	 0.175465 
 1540 	 2.119650 	 0.199688 
 1541 	 1.260309 	 0.154549 
 1542 	 3.750328 	 0.423304 
 1543 	 3.511160 	 0.639928 
 1544 	 3.549017 	 0.624408 
 1545 	 3.586782 	 0.608375 
 1546 	 3.624392 	 0.592192 
 1547 	 3.661802 	 0.576000 
 1548 	 3.699043 	 0.559876 
 1549 	 3.736148 	 0.543952 
 1550 	 0.529131 	 0.297512 
 1551 	 0.566992 	 0.292710 
 1552 	 0.604425 	 0.287321 
 1553 	 0.167185 	 0.541388 
 1554 	 0.201175 	 0.530316 
 1555 	 0.236804 	 0.519957 
 1556 	 0.273193 	 0.510526 
 1557 	 0.310608 	 0.502324 
 1558 	 0.349157 	 0.494681 
 1559 	 0.035822 	 0.447422 
 1560 	 0.070597 	 0.471967 
 1561 	 0.104321 	 0.496297 
 1562 	 0.136868 	 0.519699 
 1563 	 0.442488 	 0.237613 
 1564 	 0.428067 	 0.274675 
 1565 	 0.413762 	 0.311837 
 1566 	 0.399895 	 0.348878 
 1567 	 0.386731 	 0.385832 
 1568 	 0.374145 	 0.422749 
 1569 	 0.361638 	 0.459171 
 1570 	 2.208163 	 0.226664 
 1571 	 1.844303 	 0.758775 
 1572 	 1.862230 	 0.793120 
 1573 	 1.880401 	 0.827643 
 1574 	 1.898748 	 0.862236 
 1575 	 1.641748 	 0.651875 
 1576 	 1.812255 	 0.032340 
 1577 	 1.831143 	 0.064636 
 1578 	 1.849882 	 0.096865 
 1579 	 1.868457 	 0.128995 
 1580 	 1.886845 	 0.160983 
 1581 	 1.905025 	 0.192765 
 1582 	 1.922988 	 0.224267 
 1583 	 1.940737 	 0.255439 
 1584 	 1.958268 	 0.286312 
 1585 	 2.230585 	 0.382015 
 1586 	 1.252245 	 0.123824 
 1587 	 3.966439 	 0.708455 
 1588 	 3.933128 	 0.685881 
 1589 	 3.899992 	 0.663067 
 1590 	 3.867010 	 0.639976 
 1591 	 3.834181 	 0.616541 
 1592 	 3.801471 	 0.592714 
 1593 	 3.768811 	 0.568513 
 1594 	 3.503451 	 0.682284 
 1595 	 3.541988 	 0.667039 
 1596 	 3.580532 	 0.650892 
 1597 	 3.618846 	 0.634268 
 1598 	 3.656854 	 0.617547 
 1599 	 3.694530 	 0.600941 
 1600 	 3.731854 	 0.584581 
 1601 	 3.376014 	 0.689057 
 1602 	 3.912406 	 0.480752 
 1603 	 0.628808 	 0.319523 
 1604 	 0.322542 	 0.467220 
 1605 	 0.283759 	 0.475777 
 1606 	 0.245571 	 0.485127 
 1607 	 0.208169 	 0.495446 
 1608 	 0.171908 	 0.506758 
 1609 	 2.323312 	 0.283233 
 1610 	 1.753202 	 0.656261 
 1611 	 1.939579 	 0.316643 
 1612 	 1.921337 	 0.346353 
 1613 	 1.903236 	 0.374619 
 1614 	 1.882035 	 0.400852 
 1615 	 1.858467 	 0.429477 
 1616 	 1.836314 	 0.461808 
 1617 	 1.815325 	 0.494387 
 1618 	 1.794957 	 0.526866 
 1619 	 1.774930 	 0.559181 
 1620 	 2.212285 	 0.413449 
 1621 	 3.717478 	 0.398261 
 1622 	 3.965978 	 0.747316 
 1623 	 3.932188 	 0.725074 
 1624 	 3.898506 	 0.702547 
 1625 	 3.864887 	 0.679711 
 1626 	 3.831367 	 0.656519 
 1627 	 3.798009 	 0.632933 
 1628 	 3.764834 	 0.608963 
 1629 	 3.463763 	 0.856061 
 1630 	 3.474713 	 0.812585 
 1631 	 3.485376 	 0.768612 
 1632 	 3.495028 	 0.725093 
 1633 	 0.417900 	 0.205172 
 1634 	 0.403260 	 0.242457 
 1635 	 0.388693 	 0.280183 
 1636 	 0.374390 	 0.318074 
 1637 	 0.360575 	 0.355929 
 1638 	 0.347369 	 0.393588 
 1639 	 0.334720 	 0.430771 
 1640 	 2.189210 	 0.196480 
 1641 	 1.837154 	 0.965075 
 1642 	 1.857536 	 0.930479 
 1643 	 1.878088 	 0.896208 
 1644 	 1.726991 	 0.754079 
 1645 	 1.765896 	 0.755934 
 1646 	 1.805124 	 0.757498 
 1647 	 1.773419 	 0.032368 
 1648 	 1.792478 	 0.064681 
 1649 	 1.811409 	 0.096921 
 1650 	 1.830205 	 0.129059 
 1651 	 1.848861 	 0.161060 
 1652 	 1.867377 	 0.192866 
 1653 	 1.885754 	 0.224397 
 1654 	 1.903978 	 0.255556 
 1655 	 1.921993 	 0.286270 
 1656 	 2.498289 	 0.898589 
 1657 	 2.477695 	 0.864103 
 1658 	 2.456664 	 0.829320 
 1659 	 2.435118 	 0.794349 
 1660 	 2.412922 	 0.759348 
 1661 	 2.389888 	 0.724479 
 1662 	 3.711758 	 0.438085 
 1663 	 3.534597 	 0.710512 
 1664 	 3.574116 	 0.694330 
 1665 	 3.613213 	 0.677169 
 1666 	 3.651814 	 0.659757 
 1667 	 3.689968 	 0.642510 
 1668 	 3.727654 	 0.625580 
 1669 	 2.204849 	 0.100646 
 1670 	 2.225081 	 0.067860 
 1671 	 2.246668 	 0.034634 
 1672 	 1.702994 	 0.786439 
 1673 	 1.582374 	 0.558439 
 1674 	 1.620783 	 0.557865 
 1675 	 1.659211 	 0.557709 
 1676 	 1.697702 	 0.557900 
 1677 	 1.736276 	 0.558392 
 1678 	 1.885645 	 0.286855 
 1679 	 1.868363 	 0.318247 
 1680 	 1.853122 	 0.350418 
 1681 	 1.842588 	 0.389351 
 1682 	 1.818038 	 0.426218 
 1683 	 1.796530 	 0.460141 
 1684 	 1.776003 	 0.493276 
 1685 	 1.755965 	 0.526009 
 1686 	 2.697805 	 0.902334 
 1687 	 2.658841 	 0.901118 
 1688 	 2.619157 	 0.900117 
 1689 	 2.579032 	 0.899349 
 1690 	 2.538699 	 0.898810 
 1691 	 3.547023 	 0.960995 
 1692 	 3.521074 	 0.923888 
 1693 	 3.493290 	 0.888980 
 1694 	 3.416069 	 0.908193 
 1695 	 0.514657 	 0.335038 
 1696 	 0.553169 	 0.330010 
 1697 	 0.590733 	 0.325184 
 1698 	 2.303141 	 0.245701 
 1699 	 2.246894 	 0.286606 
 1700 	 1.678183 	 0.653493 
 1701 	 1.734543 	 0.032412 
 1702 	 1.753744 	 0.064768 
 1703 	 1.772846 	 0.097052 
 1704 	 1.791842 	 0.129241 
 1705 	 1.810735 	 0.161307 
 1706 	 1.829542 	 0.193203 
 1707 	 1.848297 	 0.224854 
 1708 	 1.867031 	 0.256136 
 1709 	 2.788569 	 0.776948 
 1710 	 2.764654 	 0.808893 
 1711 	 2.741105 	 0.839812 
 1712 	 2.718899 	 0.870664 
 1713 	 3.505550 	 0.845807 
 1714 	 3.516972 	 0.800682 
 1715 	 3.526577 	 0.755145 
 1716 	 0.442446 	 0.522238 
 1717 	 1.822812 	 0.791944 
 1718 	 1.840965 	 0.826626 
 1719 	 1.859441 	 0.861427 
 1720 	 1.848986 	 0.288127 
 1721 	 1.831882 	 0.320815 
 1722 	 1.815731 	 0.355327 
 1723 	 1.797555 	 0.390960 
 1724 	 1.776964 	 0.425765 
 1725 	 1.756592 	 0.459586 
 1726 	 1.736596 	 0.492819 
 1727 	 1.716956 	 0.525591 
 1728 	 1.210290 	 0.219761 
 1729 	 3.496369 	 0.534046 
 1730 	 3.675576 	 0.411528 
 1731 	 0.296037 	 0.035253 
 1732 	 0.319752 	 0.070143 
 1733 	 0.343930 	 0.104660 
 1734 	 0.368450 	 0.138723 
 1735 	 0.393130 	 0.172262 
 1736 	 1.742654 	 0.788690 
 1737 	 1.782900 	 0.790514 
 1738 	 1.560033 	 0.528790 
 1739 	 1.599591 	 0.527022 
 1740 	 1.638861 	 0.526024 
 1741 	 1.677940 	 0.525583 
 1742 	 1.695616 	 0.032462 
 1743 	 1.714918 	 0.064874 
 1744 	 1.734159 	 0.097223 
 1745 	 1.753325 	 0.129490 
 1746 	 1.772419 	 0.161653 
 1747 	 1.791467 	 0.193680 
 1748 	 1.810527 	 0.225519 
 1749 	 1.829690 	 0.257071 
 1750 	 2.758433 	 0.696648 
 1751 	 2.772958 	 0.737630 
 1752 	 3.530703 	 0.509658 
 1753 	 3.674149 	 0.453987 
 1754 	 0.295113 	 0.439353 
 1755 	 0.255522 	 0.448622 
 1756 	 0.216318 	 0.458833 
 1757 	 0.177932 	 0.470139 
 1758 	 0.140677 	 0.482612 
 1759 	 1.811565 	 0.289730 
 1760 	 1.793806 	 0.323182 
 1761 	 1.775680 	 0.357444 
 1762 	 1.756495 	 0.391914 
 1763 	 1.736645 	 0.426033 
 1764 	 1.716790 	 0.459687 
 1765 	 1.697169 	 0.492888 
 1766 	 1.904002 	 0.316810 
 1767 	 2.749015 	 0.770651 
 1768 	 2.725411 	 0.803538 
 1769 	 2.702435 	 0.835979 
 1770 	 2.680279 	 0.868414 
 1771 	 3.638090 	 0.469756 
 1772 	 3.602915 	 0.484503 
 1773 	 3.568927 	 0.498927 
 1774 	 1.800876 	 0.825378 
 1775 	 1.819605 	 0.860427 
 1776 	 1.838584 	 0.895503 
 1777 	 1.656629 	 0.032508 
 1778 	 1.675983 	 0.064979 
 1779 	 1.695322 	 0.097403 
 1780 	 1.714622 	 0.129762 
 1781 	 1.733879 	 0.162040 
 1782 	 1.753113 	 0.194216 
 1783 	 1.772389 	 0.226264 
 1784 	 1.791824 	 0.258140 
 1785 	 1.187591 	 0.253639 
 1786 	 3.468953 	 0.550746 
 1787 	 3.611218 	 0.408385 
 1788 	 3.605343 	 0.444153 
 1789 	 0.037090 	 0.408350 
 1790 	 0.073016 	 0.432900 
 1791 	 0.107643 	 0.457807 
 1792 	 0.378131 	 0.209627 
 1793 	 0.363141 	 0.247711 
 1794 	 0.348344 	 0.286238 
 1795 	 0.333955 	 0.324918 
 1796 	 0.320181 	 0.363503 
 1797 	 0.307195 	 0.401711 
 1798 	 1.797937 	 0.964748 
 1799 	 1.818054 	 0.929925 
 1800 	 1.759751 	 0.823760 
 1801 	 1.778829 	 0.859135 
 1802 	 1.798587 	 0.894587 
 1803 	 1.421746 	 0.032455 
 1804 	 1.460924 	 0.032512 
 1805 	 1.500131 	 0.032550 
 1806 	 1.539323 	 0.032568 
 1807 	 1.578476 	 0.032565 
 1808 	 1.617578 	 0.032545 
 1809 	 2.640643 	 0.866724 
 1810 	 2.600294 	 0.865462 
 1811 	 2.559538 	 0.864599 
 1812 	 2.518623 	 0.864131 
 1813 	 3.641058 	 0.431746 
 1814 	 3.567639 	 0.739310 
 1815 	 3.607814 	 0.721362 
 1816 	 3.646952 	 0.702837 
 1817 	 3.685489 	 0.684730 
 1818 	 3.723562 	 0.667075 
 1819 	 3.761092 	 0.649830 
 1820 	 0.614560 	 0.364526 
 1821 	 0.497494 	 0.370240 
 1822 	 0.540850 	 0.372681 
 1823 	 0.576199 	 0.357093 
 1824 	 0.266581 	 0.410600 
 1825 	 0.225749 	 0.420442 
 1826 	 0.185292 	 0.431611 
 1827 	 0.145860 	 0.444133 
 1828 	 1.758957 	 0.964321 
 1829 	 1.778346 	 0.929190 
 1830 	 1.717035 	 0.821586 
 1831 	 1.773323 	 0.291206 
 1832 	 1.754761 	 0.324800 
 1833 	 1.735793 	 0.358767 
 1834 	 1.716336 	 0.392808 
 1835 	 1.696631 	 0.426687 
 1836 	 1.676983 	 0.460271 
 1837 	 1.657641 	 0.493437 
 1838 	 1.887257 	 0.346468 
 1839 	 3.641912 	 0.402798 
 1840 	 3.965531 	 0.786273 
 1841 	 3.931334 	 0.764447 
 1842 	 3.897203 	 0.742327 
 1843 	 3.863021 	 0.719876 
 1844 	 3.828839 	 0.696989 
 1845 	 3.794808 	 0.673656 
 1846 	 3.965063 	 0.825372 
 1847 	 3.930548 	 0.803971 
 1848 	 3.896153 	 0.782309 
 1849 	 3.861541 	 0.760442 
 1850 	 3.826682 	 0.738049 
 1851 	 3.791905 	 0.714938 
 1852 	 3.757507 	 0.691267 
 1853 	 3.560805 	 0.786774 
 1854 	 3.603314 	 0.768035 
 1855 	 3.642813 	 0.746975 
 1856 	 3.681358 	 0.727640 
 1857 	 3.719642 	 0.709250 
 1858 	 0.038330 	 0.368645 
 1859 	 0.075736 	 0.392737 
 1860 	 0.111752 	 0.418078 
 1861 	 0.256198 	 0.035758 
 1862 	 0.279336 	 0.071343 
 1863 	 0.303211 	 0.106738 
 1864 	 0.327806 	 0.141726 
 1865 	 0.352840 	 0.176080 
 1866 	 1.636928 	 0.065070 
 1867 	 1.656316 	 0.097569 
 1868 	 1.675709 	 0.130027 
 1869 	 1.695089 	 0.162427 
 1870 	 1.714463 	 0.194755 
 1871 	 1.733880 	 0.227001 
 1872 	 1.753444 	 0.259163 
 1873 	 2.498097 	 0.829012 
 1874 	 2.477051 	 0.793477 
 1875 	 2.455361 	 0.757703 
 1876 	 2.432867 	 0.721893 
 1877 	 2.409354 	 0.686199 
 1878 	 0.337264 	 0.214326 
 1879 	 0.321814 	 0.253326 
 1880 	 0.306789 	 0.292719 
 1881 	 0.292360 	 0.332190 
 1882 	 0.278821 	 0.371530 
 1883 	 2.266495 	 0.069393 
 1884 	 2.224199 	 0.133057 
 1885 	 2.243359 	 0.101178 
 1886 	 1.738465 	 0.928212 
 1887 	 1.757948 	 0.893372 
 1888 	 1.400997 	 0.064869 
 1889 	 1.440309 	 0.065023 
 1890 	 1.479719 	 0.065121 
 1891 	 1.519130 	 0.065170 
 1892 	 1.558487 	 0.065173 
 1893 	 1.597754 	 0.065138 
 1894 	 2.662771 	 0.833254 
 1895 	 2.622275 	 0.831272 
 1896 	 2.581148 	 0.829907 
 1897 	 2.539684 	 0.829126 
 1898 	 3.535676 	 0.881284 
 1899 	 3.550238 	 0.835222 
 1900 	 0.581611 	 0.393081 
 1901 	 0.521515 	 0.443807 
 1902 	 0.511835 	 0.405831 
 1903 	 0.469308 	 0.496185 
 1904 	 0.495117 	 0.470500 
 1905 	 0.480169 	 0.433077 
 1906 	 2.278810 	 0.102956 
 1907 	 2.243698 	 0.165023 
 1908 	 2.260693 	 0.133188 
 1909 	 1.717415 	 0.891787 
 1910 	 1.735941 	 0.857351 
 1911 	 1.617137 	 0.097706 
 1912 	 1.636573 	 0.130261 
 1913 	 1.656035 	 0.162786 
 1914 	 1.675510 	 0.195266 
 1915 	 1.695023 	 0.227694 
 1916 	 1.714644 	 0.260076 
 1917 	 1.734498 	 0.292431 
 1918 	 2.732824 	 0.730783 
 1919 	 2.709023 	 0.765778 
 1920 	 2.685589 	 0.799653 
 1921 	 3.588082 	 0.959289 
 1922 	 3.563381 	 0.919483 
 1923 	 0.480127 	 0.397572 
 1924 	 0.236670 	 0.380459 
 1925 	 0.194042 	 0.390968 
 1926 	 0.152113 	 0.403695 
 1927 	 1.721911 	 0.963790 
 1928 	 2.645074 	 0.796777 
 1929 	 2.603702 	 0.794650 
 1930 	 2.561650 	 0.793417 
 1931 	 2.519334 	 0.793056 
 1932 	 3.547235 	 0.475328 
 1933 	 3.572447 	 0.459151 
 1934 	 3.964495 	 0.864799 
 1935 	 3.929687 	 0.843744 
 1936 	 3.895337 	 0.822295 
 1937 	 3.860742 	 0.801155 
 1938 	 3.825261 	 0.779828 
 1939 	 3.789450 	 0.757134 
 1940 	 3.754214 	 0.733392 
 1941 	 3.601628 	 0.822482 
 1942 	 3.640673 	 0.791766 
 1943 	 3.677974 	 0.770853 
 1944 	 3.716055 	 0.751961 
 1945 	 0.550645 	 0.417515 
 1946 	 2.289610 	 0.131347 
 1947 	 2.284452 	 0.165562 
 1948 	 2.261128 	 0.197313 
 1949 	 1.715392 	 0.326039 
 1950 	 1.695980 	 0.359889 
 1951 	 1.676296 	 0.393820 
 1952 	 1.656512 	 0.427685 
 1953 	 1.636899 	 0.461335 
 1954 	 1.617810 	 0.494549 
 1955 	 1.873648 	 0.372342 
 1956 	 2.296723 	 0.205308 
 1957 	 2.273434 	 0.225728 
 1958 	 1.536431 	 0.499657 
 1959 	 1.577458 	 0.496458 
 1960 	 1.577795 	 0.097804 
 1961 	 1.597221 	 0.130452 
 1962 	 1.616718 	 0.163100 
 1963 	 1.636257 	 0.195731 
 1964 	 1.655835 	 0.228334 
 1965 	 1.675489 	 0.260911 
 1966 	 1.695301 	 0.293476 
 1967 	 3.924105 	 0.970088 
 1968 	 3.926730 	 0.926149 
 1969 	 3.928504 	 0.884194 
 1970 	 3.751213 	 0.776392 
 1971 	 3.787916 	 0.801133 
 1972 	 3.825553 	 0.822002 
 1973 	 3.860761 	 0.840948 
 1974 	 3.894184 	 0.862414 
 1975 	 0.462924 	 0.464941 
 1976 	 1.675776 	 0.327137 
 1977 	 1.655980 	 0.361018 
 1978 	 1.635958 	 0.395034 
 1979 	 1.615886 	 0.429096 
 1980 	 1.596180 	 0.463033 
 1981 	 3.853038 	 0.961509 
 1982 	 3.856531 	 0.920619 
 1983 	 3.858681 	 0.880290 
 1984 	 3.712592 	 0.794824 
 1985 	 3.748036 	 0.820805 
 1986 	 3.788760 	 0.851533 
 1987 	 3.830379 	 0.858259 
 1988 	 0.311354 	 0.179924 
 1989 	 0.294907 	 0.219212 
 1990 	 0.279081 	 0.259288 
 1991 	 0.264006 	 0.299520 
 1992 	 0.249526 	 0.339798 
 1993 	 1.380119 	 0.097201 
 1994 	 1.419512 	 0.097544 
 1995 	 1.459108 	 0.097746 
 1996 	 1.498741 	 0.097843 
 1997 	 1.538315 	 0.097860 
 1998 	 2.498313 	 0.756560 
 1999 	 2.476490 	 0.719804 
 2000 	 2.453685 	 0.683160 
 2001 	 2.429819 	 0.646888 
 2002 	 3.963719 	 0.905075 
 2003 	 3.780299 	 0.967576 
 2004 	 3.795090 	 0.933275 
 2005 	 3.818350 	 0.896752 
 2006 	 3.630200 	 0.958631 
 2007 	 3.676473 	 0.958258 
 2008 	 3.717333 	 0.943051 
 2009 	 3.755891 	 0.936172 
 2010 	 3.740867 	 0.864766 
 2011 	 3.729355 	 0.905450 
 2012 	 0.216004 	 0.036051 
 2013 	 0.238361 	 0.072096 
 2014 	 0.261494 	 0.108338 
 2015 	 0.285804 	 0.144512 
 2016 	 2.451006 	 0.607256 
 2017 	 2.471274 	 0.567894 
 2018 	 3.962595 	 0.947654 
 2019 	 3.892312 	 0.903421 
 2020 	 3.675589 	 0.812721 
 2021 	 3.708148 	 0.836966 
 2022 	 3.701373 	 0.876697 
 2023 	 3.690622 	 0.914570 
 2024 	 0.204854 	 0.348037 
 2025 	 0.159468 	 0.360220 
 2026 	 0.116285 	 0.376368 
 2027 	 1.557670 	 0.130590 
 2028 	 1.577151 	 0.163357 
 2029 	 1.596713 	 0.196139 
 2030 	 1.616326 	 0.228915 
 2031 	 1.635997 	 0.261677 
 2032 	 1.655769 	 0.294429 
 2033 	 2.516213 	 0.559502 
 2034 	 2.541595 	 0.756117 
 2035 	 2.520638 	 0.718318 
 2036 	 2.498636 	 0.680429 
 2037 	 2.475374 	 0.643137 
 2038 	 3.828104 	 0.935681 
 2039 	 3.742827 	 0.970174 
 2040 	 3.607554 	 0.916792 
 2041 	 3.650904 	 0.917669 
 2042 	 3.671564 	 0.852355 
 2043 	 3.669262 	 0.886533 
 2044 	 0.039116 	 0.328284 
 2045 	 0.078194 	 0.351088 
 2046 	 0.268160 	 0.183669 
 2047 	 0.250439 	 0.224380 
 2048 	 0.235360 	 0.265853 
 2049 	 0.220017 	 0.306246 
 2050 	 1.358984 	 0.129406 
 2051 	 1.398464 	 0.130097 
 2052 	 1.438260 	 0.130469 
 2053 	 1.478136 	 0.130636 
 2054 	 1.517956 	 0.130669 
 2055 	 2.668629 	 0.762121 
 2056 	 2.627398 	 0.758914 
 2057 	 2.584881 	 0.756708 
 2058 	 3.644260 	 0.830139 
 2059 	 3.771386 	 0.897992 
 2060 	 0.174996 	 0.036131 
 2061 	 0.197047 	 0.072429 
 2062 	 0.219167 	 0.108785 
 2063 	 0.241953 	 0.146654 
 2064 	 1.537358 	 0.163550 
 2065 	 1.556888 	 0.196481 
 2066 	 1.576493 	 0.229434 
 2067 	 1.596150 	 0.262386 
 2068 	 1.615888 	 0.295320 
 2069 	 1.635795 	 0.328210 
 2070 	 2.497352 	 0.601701 
 2071 	 3.817614 	 0.966340 
 2072 	 3.710377 	 0.974297 
 2073 	 3.632360 	 0.871481 
 2074 	 0.168930 	 0.309409 
 2075 	 0.120437 	 0.331840 
 2076 	 1.615534 	 0.362235 
 2077 	 1.594936 	 0.396525 
 2078 	 1.574260 	 0.431082 
 2079 	 1.554422 	 0.465736 
 2080 	 2.565202 	 0.717754 
 2081 	 2.544088 	 0.678475 
 2082 	 2.521966 	 0.639074 
 2083 	 3.889295 	 0.946964 
 2084 	 3.581806 	 0.874457 
 2085 	 0.038961 	 0.287443 
 2086 	 0.079186 	 0.308159 
 2087 	 0.223284 	 0.187107 
 2088 	 0.200743 	 0.230625 
 2089 	 0.196990 	 0.274245 
 2090 	 2.692272 	 0.727370 
 2091 	 2.652287 	 0.723596 
 2092 	 2.609948 	 0.718864 
 2093 	 0.134678 	 0.032576 
 2094 	 0.150920 	 0.075792 
 2095 	 0.182062 	 0.105771 
 2096 	 0.193097 	 0.147398 
 2097 	 1.511192 	 0.470336 
 2098 	 1.337256 	 0.161550 
 2099 	 1.376986 	 0.162765 
 2100 	 1.417065 	 0.163372 
 2101 	 1.457246 	 0.163622 
 2102 	 1.497365 	 0.163663 
 2103 	 2.714876 	 0.686258 
 2104 	 0.035627 	 0.097759 
 2105 	 0.072296 	 0.078348 
 2106 	 0.107116 	 0.058199 
 2107 	 1.516792 	 0.196751 
 2108 	 1.536330 	 0.229893 
 2109 	 1.555924 	 0.263048 
 2110 	 1.575571 	 0.296190 
 2111 	 1.595364 	 0.329284 
 2112 	 0.036568 	 0.054595 
 2113 	 0.101842 	 0.025370 
 2114 	 1.574406 	 0.363568 
 2115 	 1.552814 	 0.398325 
 2116 	 1.530712 	 0.433912 
 2117 	 0.033315 	 0.138899 
 2118 	 0.026707 	 0.172444 
 2119 	 0.034081 	 0.205625 
 2120 	 0.037510 	 0.246346 
 2121 	 0.071323 	 0.122440 
 2122 	 0.065985 	 0.171490 
 2123 	 0.074030 	 0.220230 
 2124 	 0.077799 	 0.264562 
 2125 	 0.110268 	 0.101046 
 2126 	 0.159678 	 0.258866 
 2127 	 0.116412 	 0.239436 
 2128 	 1.476446 	 0.196925 
 2129 	 1.495831 	 0.230295 
 2130 	 1.515308 	 0.263676 
 2131 	 1.534817 	 0.297036 
 2132 	 1.554391 	 0.330367 
 2133 	 2.653517 	 0.640423 
 2134 	 2.639660 	 0.678501 
 2135 	 0.111953 	 0.193551 
 2136 	 0.110015 	 0.147049 
 2137 	 0.120407 	 0.285379 
 2138 	 2.680247 	 0.660611 
 2139 	 2.675869 	 0.695267 
 2140 	 1.314559 	 0.194040 
 2141 	 1.354821 	 0.195781 
 2142 	 1.395346 	 0.196612 
 2143 	 1.435919 	 0.196935 
 2144 	 2.548473 	 0.593073 
 2145 	 2.590375 	 0.677352 
 2146 	 2.568024 	 0.637392 
 2147 	 0.149527 	 0.124400 
 2148 	 0.154040 	 0.213588 
 2149 	 0.150548 	 0.169281 
 2150 	 0.072462 	 0.036085 
 2151 	 2.615460 	 0.632886 
 2152 	 1.266265 	 0.262659 
 2153 	 1.290855 	 0.227584 
 2154 	 0.184342 	 0.189600 
 2155 	 1.331758 	 0.229558 
 2156 	 1.372899 	 0.230443 
 2157 	 1.414032 	 0.230708 
 2158 	 1.455009 	 0.230620 
 2159 	 1.474307 	 0.264289 
 2160 	 1.493660 	 0.297894 
 2161 	 1.513020 	 0.331406 
 2162 	 1.532491 	 0.364937 
 2163 	 2.587858 	 0.603333 
 2164 	 1.307643 	 0.264615 
 2165 	 1.349570 	 0.265177 
 2166 	 1.391397 	 0.265181 
 2167 	 1.432955 	 0.264848 
 2168 	 1.452130 	 0.298823 
 2169 	 1.471343 	 0.332532 
 2170 	 1.490439 	 0.365995 
 2171 	 1.509309 	 0.400139 
 2172 	 1.481887 	 0.437962 
 2173 	 1.445609 	 0.425819 
 2174 	 1.467158 	 0.399806 
 2175 	 1.410255 	 0.299747 
 2176 	 1.429371 	 0.334005 
 2177 	 1.448595 	 0.367383 
 2178 	 1.426733 	 0.401677 
 2179 	 1.367972 	 0.300537 
 2180 	 1.387070 	 0.335398 
 2181 	 1.406240 	 0.370395 
 2182 	 1.364379 	 0.370959 
 2183 	 1.325308 	 0.301036 
 2184 	 1.343881 	 0.336904 
 2185 	 1.281927 	 0.301910 
 2186 	 1.300742 	 0.337212 
 2187 	 1.671243 	 0.964822 
 2188 	 1.668457 	 0.929741 
 2189 	 1.663876 	 0.894849 
 2190 	 1.657496 	 0.860241 
 2191 	 1.649303 	 0.826016 
 2192 	 1.639290 	 0.792280 
 2193 	 1.627522 	 0.759114 
 2194 	 1.614055 	 0.726601 
 2195 	 1.598921 	 0.694830 
 2196 	 1.582149 	 0.663892 
 2197 	 1.563758 	 0.633888 
 2198 	 1.543806 	 0.604899 
 2199 	 1.522378 	 0.576984 
 2200 	 1.499536 	 0.550213 
 2201 	 1.475333 	 0.524666 
 2202 	 1.449810 	 0.500438 
 2203 	 1.423032 	 0.477604 
 2204 	 1.395098 	 0.456200 
 2205 	 1.366094 	 0.436269 
 2206 	 1.336097 	 0.417868 
 2207 	 1.305179 	 0.401060 
 2208 	 1.273411 	 0.385918 
 2209 	 1.240889 	 0.372474 
 2210 	 1.207714 	 0.360735 
 2211 	 1.173975 	 0.350726 
 2212 	 1.139762 	 0.342485 
 2213 	 1.105162 	 0.336059 
 2214 	 1.070269 	 0.331486 
 2215 	 1.035185 	 0.328736 
 2216 	 1.000006 	 0.327804 
 2217 	 0.964826 	 0.328712 
 2218 	 0.929742 	 0.331459 
 2219 	 0.894854 	 0.336069 
 2220 	 0.860257 	 0.342510 
 2221 	 0.826040 	 0.350735 
 2222 	 0.792294 	 0.360719 
 2223 	 0.759114 	 0.372444 
 2224 	 0.726598 	 0.385905 
 2225 	 0.694845 	 0.401076 
 2226 	 0.663924 	 0.417879 
 2227 	 0.633913 	 0.436258 
 2228 	 0.604896 	 0.456170 
 2229 	 0.576964 	 0.477576 
 2230 	 0.550213 	 0.500441 
 2231 	 0.524699 	 0.524679 
 2232 	 0.500484 	 0.550215 
 2233 	 0.477621 	 0.576968 
 2234 	 0.456182 	 0.604875 
 2235 	 0.436246 	 0.633875 
 2236 	 0.417876 	 0.663892 
 2237 	 0.401093 	 0.694823 
 2238 	 0.385934 	 0.726583 
