
 
 Printing node data
 
 Index 	 Node.x 	 Node.y 	 Node.z 
 16287 	 -4.196476 	 23.144697 	 11.819647 
 16288 	 -3.802029 	 20.974053 	 11.823210 
 16289 	 -3.561034 	 19.645482 	 11.825407 
 16290 	 -3.320090 	 18.316905 	 11.827607 
 16291 	 -3.079201 	 16.988319 	 11.829808 
 16292 	 -2.838363 	 15.659724 	 11.832016 
 16293 	 -2.597582 	 14.331116 	 11.834225 
 16294 	 -2.356851 	 13.002498 	 11.836438 
 16295 	 -2.116176 	 11.673875 	 11.838652 
 16296 	 -1.875554 	 10.345237 	 11.840872 
 16297 	 -1.634985 	 9.016591 	 11.843093 
 16298 	 -1.394473 	 7.687932 	 11.845317 
 16299 	 -1.159157 	 6.390619 	 11.847465 
 16300 	 -0.923831 	 5.093312 	 11.849611 
 16301 	 -0.688492 	 3.796002 	 11.851755 
 16302 	 -4.599737 	 25.365752 	 12.891439 
 16303 	 -4.214541 	 23.245122 	 12.895900 
 16304 	 -3.829020 	 21.124546 	 12.900335 
 16305 	 -3.584992 	 19.779435 	 12.903176 
 16306 	 -3.341030 	 18.434310 	 12.906022 
 16307 	 -3.097139 	 17.089169 	 12.908871 
 16308 	 -2.853314 	 15.744017 	 12.911728 
 16309 	 -2.609560 	 14.398851 	 12.914592 
 16310 	 -2.365875 	 13.053675 	 12.917456 
 16311 	 -2.122261 	 11.708483 	 12.920327 
 16312 	 -1.878716 	 10.363279 	 12.923202 
 16313 	 -1.635242 	 9.018061 	 12.926085 
 16314 	 -1.391836 	 7.672832 	 12.928970 
 16315 	 -1.157186 	 6.379294 	 12.931703 
 16316 	 -0.922520 	 5.085758 	 12.934437 
 16317 	 -0.687840 	 3.792227 	 12.937167 
 16318 	 -4.611596 	 25.431302 	 14.290081 
 16319 	 -4.238249 	 23.375818 	 14.294364 
 16320 	 -3.864592 	 21.320394 	 14.298625 
 16321 	 -3.616647 	 19.953732 	 14.301483 
 16322 	 -3.368771 	 18.587057 	 14.304344 
 16323 	 -3.120964 	 17.220372 	 14.307213 
 16324 	 -2.873225 	 15.853672 	 14.310089 
 16325 	 -2.625557 	 14.486961 	 14.312966 
 16326 	 -2.377961 	 13.120230 	 14.315851 
 16327 	 -2.130430 	 11.753491 	 14.318742 
 16328 	 -1.882973 	 10.386741 	 14.321636 
 16329 	 -1.635585 	 9.019977 	 14.324535 
 16330 	 -1.388270 	 7.653198 	 14.327440 
 16331 	 -1.154509 	 6.364567 	 14.330137 
 16332 	 -0.920735 	 5.075941 	 14.332834 
 16333 	 -0.686946 	 3.787318 	 14.335528 
 16334 	 -4.629195 	 25.528181 	 16.355489 
 16335 	 -4.273576 	 23.568954 	 16.357610 
 16336 	 -3.917800 	 21.609752 	 16.359729 
 16337 	 -3.664133 	 20.211232 	 16.361247 
 16338 	 -3.410501 	 18.812703 	 16.362765 
 16339 	 -3.156905 	 17.414166 	 16.364288 
 16340 	 -2.903347 	 16.015625 	 16.365810 
 16341 	 -2.649827 	 14.617075 	 16.367333 
 16342 	 -2.396343 	 13.218513 	 16.368860 
 16343 	 -2.142896 	 11.819950 	 16.370386 
 16344 	 -1.889486 	 10.421382 	 16.371915 
 16345 	 -1.636113 	 9.022801 	 16.373445 
 16346 	 -1.382778 	 7.624216 	 16.374972 
 16347 	 -1.150381 	 6.342835 	 16.376369 
 16348 	 -0.917976 	 5.061453 	 16.377757 
 16349 	 -0.685564 	 3.780074 	 16.379146 
 16350 	 -4.653524 	 25.661856 	 19.204648 
 16351 	 -4.322493 	 23.835446 	 19.202654 
 16352 	 -3.991607 	 22.009003 	 19.200654 
 16353 	 -3.730122 	 20.566493 	 19.199082 
 16354 	 -3.468598 	 19.123995 	 19.197510 
 16355 	 -3.207037 	 17.681505 	 19.195941 
 16356 	 -2.945435 	 16.239017 	 19.194373 
 16357 	 -2.683794 	 14.796542 	 19.192806 
 16358 	 -2.422119 	 13.354068 	 19.191241 
 16359 	 -2.160405 	 11.911605 	 19.189680 
 16360 	 -1.898650 	 10.469149 	 19.188115 
 16361 	 -1.636860 	 9.026697 	 19.186555 
 16362 	 -1.375029 	 7.584257 	 19.184999 
 16363 	 -1.144547 	 6.312867 	 19.183610 
 16364 	 -0.914070 	 5.041481 	 19.182228 
 16365 	 -0.683603 	 3.770089 	 19.180843 
 16366 	 -4.671106 	 25.758737 	 21.270581 
 16367 	 -4.357743 	 24.028593 	 21.266921 
 16368 	 -4.044658 	 22.298397 	 21.263242 
 16369 	 -3.777485 	 20.824020 	 21.260132 
 16370 	 -3.510237 	 19.349661 	 21.257032 
 16371 	 -3.242912 	 17.875314 	 21.253937 
 16372 	 -2.975514 	 16.400978 	 21.250847 
 16373 	 -2.708039 	 14.926660 	 21.247762 
 16374 	 -2.440488 	 13.452359 	 21.244682 
 16375 	 -2.172863 	 11.978066 	 21.241610 
 16376 	 -1.905163 	 10.503790 	 21.238542 
 16377 	 -1.637388 	 9.029525 	 21.235476 
 16378 	 -1.369540 	 7.555275 	 21.232422 
 16379 	 -1.140417 	 6.291135 	 21.229760 
 16380 	 -0.911311 	 5.026993 	 21.227100 
 16381 	 -0.682219 	 3.762848 	 21.224438 
 16382 	 -4.682955 	 25.824293 	 22.669500 
 16383 	 -4.381414 	 24.159300 	 22.665946 
 16384 	 -4.080137 	 22.494259 	 22.662371 
 16385 	 -3.809068 	 20.998333 	 22.659189 
 16386 	 -3.537923 	 19.502422 	 22.656013 
 16387 	 -3.266699 	 18.006524 	 22.652842 
 16388 	 -2.995397 	 16.510637 	 22.649676 
 16389 	 -2.724018 	 15.014772 	 22.646515 
 16390 	 -2.452560 	 13.518916 	 22.643360 
 16391 	 -2.181027 	 12.023078 	 22.640215 
 16392 	 -1.909417 	 10.527251 	 22.637071 
 16393 	 -1.637734 	 9.031440 	 22.633933 
 16394 	 -1.365971 	 7.535642 	 22.630800 
 16395 	 -1.137742 	 6.276412 	 22.628127 
 16396 	 -0.909526 	 5.017176 	 22.625452 
 16397 	 -0.681327 	 3.757938 	 22.622773 
 16398 	 -4.692028 	 25.874647 	 23.744844 
 16399 	 -4.399478 	 24.259725 	 23.742150 
 16400 	 -4.107129 	 22.644754 	 23.739447 
 16401 	 -3.833028 	 21.132287 	 23.736930 
 16402 	 -3.558860 	 19.619824 	 23.734418 
 16403 	 -3.284634 	 18.107373 	 23.731908 
 16404 	 -3.010344 	 16.594933 	 23.729403 
 16405 	 -2.735994 	 15.082507 	 23.726904 
 16406 	 -2.461583 	 13.570090 	 23.724404 
 16407 	 -2.187113 	 12.057684 	 23.721911 
 16408 	 -1.912579 	 10.545292 	 23.719420 
 16409 	 -1.637988 	 9.032910 	 23.716931 
 16410 	 -1.363335 	 7.520542 	 23.714446 
 16411 	 -1.135769 	 6.265083 	 23.712361 
 16412 	 -0.908215 	 5.009624 	 23.710278 
 16413 	 -0.680672 	 3.754161 	 23.708189 
 16414 	 -4.699500 	 25.916237 	 24.633437 
 16415 	 -4.414319 	 24.342668 	 24.631988 
 16416 	 -4.129247 	 22.769076 	 24.630536 
 16417 	 -3.852601 	 21.242945 	 24.629128 
 16418 	 -3.575919 	 19.716823 	 24.627724 
 16419 	 -3.299204 	 18.190703 	 24.626321 
 16420 	 -3.022453 	 16.664591 	 24.624917 
 16421 	 -2.745669 	 15.138483 	 24.623516 
 16422 	 -2.468850 	 13.612387 	 24.622115 
 16423 	 -2.191997 	 12.086292 	 24.620716 
 16424 	 -1.915112 	 10.560204 	 24.619316 
 16425 	 -1.638191 	 9.034125 	 24.617921 
 16426 	 -1.361237 	 7.508052 	 24.616523 
 16427 	 -1.134204 	 6.255715 	 24.615373 
 16428 	 -0.907176 	 5.003376 	 24.614219 
 16429 	 -0.680156 	 3.751037 	 24.613069 
 16430 	 -6.820016 	 24.730007 	 10.160000 
 16431 	 -6.829552 	 24.765053 	 10.928157 
 16432 	 -6.212162 	 22.526658 	 10.160000 
 16433 	 -6.231065 	 22.596736 	 10.931199 
 16434 	 -5.632382 	 20.428462 	 10.934236 
 16435 	 -5.277063 	 19.140151 	 10.936046 
 16436 	 -4.921784 	 17.851831 	 10.937859 
 16437 	 -4.566541 	 16.563505 	 10.939673 
 16438 	 -4.211338 	 15.275171 	 10.941489 
 16439 	 -3.856172 	 13.986827 	 10.943306 
 16440 	 -3.501045 	 12.698479 	 10.945121 
 16441 	 -3.145953 	 11.410113 	 10.946943 
 16442 	 -2.790904 	 10.121750 	 10.948764 
 16443 	 -2.435890 	 8.833373 	 10.950588 
 16444 	 -2.080915 	 7.544991 	 10.952409 
 16445 	 -1.729514 	 6.270861 	 10.954202 
 16446 	 -1.378105 	 4.996736 	 10.955993 
 16447 	 -1.026688 	 3.722611 	 10.957780 
 16448 	 -6.840649 	 24.805690 	 11.817863 
 16449 	 -6.253137 	 22.677973 	 11.823233 
 16450 	 -5.665289 	 20.550339 	 11.828577 
 16451 	 -5.306222 	 19.248645 	 11.831871 
 16452 	 -4.947226 	 17.946933 	 11.835173 
 16453 	 -4.588299 	 16.645212 	 11.838478 
 16454 	 -4.229443 	 15.343472 	 11.841787 
 16455 	 -3.870653 	 14.041719 	 11.845101 
 16456 	 -3.511934 	 12.739949 	 11.848419 
 16457 	 -3.153283 	 11.438166 	 11.851741 
 16458 	 -2.794703 	 10.136370 	 11.855071 
 16459 	 -2.436193 	 8.834557 	 11.858404 
 16460 	 -2.077753 	 7.532728 	 11.861739 
 16461 	 -1.727154 	 6.261663 	 11.864960 
 16462 	 -1.376538 	 4.990602 	 11.868178 
 16463 	 -1.025909 	 3.719543 	 11.871396 
 16464 	 -6.854134 	 24.854890 	 12.893683 
 16465 	 -6.280056 	 22.776309 	 12.900370 
 16466 	 -5.705561 	 20.697823 	 12.907025 
 16467 	 -5.341981 	 19.379918 	 12.911284 
 16468 	 -4.978494 	 18.061993 	 12.915555 
 16469 	 -4.615091 	 16.744047 	 12.919831 
 16470 	 -4.251780 	 15.426086 	 12.924114 
 16471 	 -3.888557 	 14.108105 	 12.928407 
 16472 	 -3.525426 	 12.790103 	 12.932707 
 16473 	 -3.162384 	 11.472083 	 12.937012 
 16474 	 -2.799433 	 10.154046 	 12.941325 
 16475 	 -2.436571 	 8.835987 	 12.945649 
 16476 	 -2.073803 	 7.517909 	 12.949976 
 16477 	 -1.724198 	 6.250546 	 12.954079 
 16478 	 -1.374572 	 4.983188 	 12.958176 
 16479 	 -1.024926 	 3.715837 	 12.962273 
 16480 	 -6.871754 	 24.918924 	 14.292234 
 16481 	 -6.315354 	 22.904272 	 14.298658 
 16482 	 -5.758556 	 20.889705 	 14.305048 
 16483 	 -5.389141 	 19.550687 	 14.309333 
 16484 	 -5.019820 	 18.211648 	 14.313631 
 16485 	 -4.650585 	 16.872591 	 14.317934 
 16486 	 -4.281441 	 15.533516 	 14.322247 
 16487 	 -3.912387 	 14.194421 	 14.326562 
 16488 	 -3.543424 	 12.855303 	 14.330891 
 16489 	 -3.174550 	 11.516172 	 14.335224 
 16490 	 -2.805770 	 10.177018 	 14.339565 
 16491 	 -2.437082 	 8.837844 	 14.343916 
 16492 	 -2.068482 	 7.498654 	 14.348269 
 16493 	 -1.720207 	 6.236106 	 14.352316 
 16494 	 -1.371910 	 4.973561 	 14.356361 
 16495 	 -1.023595 	 3.711021 	 14.360406 
 16496 	 -6.897885 	 25.013557 	 16.356553 
 16497 	 -6.367889 	 23.093334 	 16.359739 
 16498 	 -5.837692 	 21.173151 	 16.362913 
 16499 	 -5.459742 	 19.802909 	 16.365194 
 16500 	 -5.081839 	 18.432654 	 16.367473 
 16501 	 -4.703983 	 17.062388 	 16.369754 
 16502 	 -4.326176 	 15.692115 	 16.372037 
 16503 	 -3.948417 	 14.321831 	 16.374324 
 16504 	 -3.570704 	 12.951536 	 16.376609 
 16505 	 -3.193039 	 11.581229 	 16.378903 
 16506 	 -2.815425 	 10.210913 	 16.381194 
 16507 	 -2.437856 	 8.840587 	 16.383487 
 16508 	 -2.060339 	 7.470252 	 16.385786 
 16509 	 -1.714083 	 6.214806 	 16.387872 
 16510 	 -1.367820 	 4.959365 	 16.389960 
 16511 	 -1.021545 	 3.703925 	 16.392045 
 16512 	 -6.934002 	 25.144133 	 19.203652 
 16513 	 -6.440604 	 23.354192 	 19.200660 
 16514 	 -5.947400 	 21.564209 	 19.197661 
 16515 	 -5.557771 	 20.150848 	 19.195303 
 16516 	 -5.168092 	 18.737502 	 19.192943 
 16517 	 -4.778362 	 17.324166 	 19.190590 
 16518 	 -4.388584 	 15.910840 	 19.188239 
 16519 	 -3.998755 	 14.497525 	 19.185893 
 16520 	 -3.608878 	 13.084218 	 19.183545 
 16521 	 -3.218950 	 11.670924 	 19.181198 
 16522 	 -2.828973 	 10.257643 	 19.178854 
 16523 	 -2.438948 	 8.844366 	 19.176514 
 16524 	 -2.048876 	 7.431106 	 19.174178 
 16525 	 -1.705458 	 6.185454 	 19.172098 
 16526 	 -1.362047 	 4.939799 	 19.170025 
 16527 	 -1.018649 	 3.694145 	 19.167946 
 16528 	 -6.960110 	 25.238773 	 21.268760 
 16529 	 -6.493045 	 23.543277 	 21.263269 
 16530 	 -6.026335 	 21.847703 	 21.257751 
 16531 	 -5.628216 	 20.403108 	 21.253090 
 16532 	 -5.229997 	 18.958537 	 21.248439 
 16533 	 -4.831679 	 17.513986 	 21.243796 
 16534 	 -4.433262 	 16.069449 	 21.239159 
 16535 	 -4.034749 	 14.624944 	 21.234532 
 16536 	 -3.636139 	 13.180456 	 21.229912 
 16537 	 -3.237431 	 11.735986 	 21.225303 
 16538 	 -2.838628 	 10.291536 	 21.220700 
 16539 	 -2.439726 	 8.847109 	 21.216108 
 16540 	 -2.040730 	 7.402702 	 21.211517 
 16541 	 -1.699334 	 6.164156 	 21.207532 
 16542 	 -1.357958 	 4.925603 	 21.203540 
 16543 	 -1.016599 	 3.687046 	 21.199547 
 16544 	 -6.977715 	 25.302812 	 22.667737 
 16545 	 -6.528290 	 23.671246 	 22.662403 
 16546 	 -6.079208 	 22.039607 	 22.657043 
 16547 	 -5.675282 	 20.573896 	 22.652268 
 16548 	 -5.271251 	 19.108206 	 22.647503 
 16549 	 -4.867120 	 17.642537 	 22.642745 
 16550 	 -4.462887 	 16.176888 	 22.637998 
 16551 	 -4.058557 	 14.711262 	 22.633259 
 16552 	 -3.654125 	 13.245659 	 22.628529 
 16553 	 -3.249592 	 11.780073 	 22.623803 
 16554 	 -2.844963 	 10.314511 	 22.619089 
 16555 	 -2.440234 	 8.848969 	 22.614385 
 16556 	 -2.035409 	 7.383447 	 22.609685 
 16557 	 -1.695343 	 6.149714 	 22.605677 
 16558 	 -1.355296 	 4.915974 	 22.601663 
 16559 	 -1.015268 	 3.682233 	 22.597651 
 16560 	 -6.991200 	 25.352010 	 23.743501 
 16561 	 -6.555212 	 23.769578 	 23.739462 
 16562 	 -6.119485 	 22.187090 	 23.735407 
 16563 	 -5.711040 	 20.705169 	 23.731630 
 16564 	 -5.302514 	 19.223264 	 23.727864 
 16565 	 -4.893907 	 17.741376 	 23.724099 
 16566 	 -4.485221 	 16.259503 	 23.720342 
 16567 	 -4.076459 	 14.777651 	 23.716590 
 16568 	 -3.667615 	 13.295810 	 23.712842 
 16569 	 -3.258693 	 11.813992 	 23.709102 
 16570 	 -2.849692 	 10.332187 	 23.705365 
 16571 	 -2.440612 	 8.850399 	 23.701635 
 16572 	 -2.031456 	 7.368626 	 23.697907 
 16573 	 -1.692384 	 6.138596 	 23.694779 
 16574 	 -1.353330 	 4.908563 	 23.691654 
 16575 	 -1.014288 	 3.678527 	 23.688522 
 16576 	 -7.002313 	 25.392646 	 24.632716 
 16577 	 -6.577345 	 23.850809 	 24.630536 
 16578 	 -6.152517 	 22.308938 	 24.628356 
 16579 	 -5.740296 	 20.813638 	 24.626246 
 16580 	 -5.328029 	 19.318348 	 24.624141 
 16581 	 -4.915718 	 17.823067 	 24.622037 
 16582 	 -4.503359 	 16.327798 	 24.619931 
 16583 	 -4.090959 	 14.832535 	 24.617825 
 16584 	 -3.678514 	 13.337280 	 24.615726 
 16585 	 -3.266026 	 11.842038 	 24.613631 
 16586 	 -2.853494 	 10.346804 	 24.611533 
 16587 	 -2.440917 	 8.851580 	 24.609435 
 16588 	 -2.028297 	 7.356366 	 24.607340 
 16589 	 -1.690025 	 6.129399 	 24.605612 
 16590 	 -1.351763 	 4.902428 	 24.603888 
 16591 	 -1.013508 	 3.675459 	 24.602158 
 16592 	 -9.007680 	 24.019955 	 10.160000 
 16593 	 -9.020266 	 24.053912 	 10.929175 
 16594 	 -8.204634 	 21.879114 	 10.160000 
 16595 	 -8.229661 	 21.947153 	 10.933229 
 16596 	 -7.438840 	 19.840446 	 10.937278 
 16597 	 -6.969588 	 18.589239 	 10.939690 
 16598 	 -6.500380 	 17.338024 	 10.942110 
 16599 	 -6.031212 	 16.086800 	 10.944527 
 16600 	 -5.562090 	 14.835568 	 10.946948 
 16601 	 -5.093010 	 13.584323 	 10.949372 
 16602 	 -4.623971 	 12.333071 	 10.951794 
 16603 	 -4.154978 	 11.081807 	 10.954220 
 16604 	 -3.686025 	 9.830531 	 10.956648 
 16605 	 -3.217118 	 8.579248 	 10.959079 
 16606 	 -2.748255 	 7.327953 	 10.961509 
 16607 	 -2.284176 	 6.090526 	 10.963897 
 16608 	 -1.820088 	 4.853099 	 10.966285 
 16609 	 -1.355992 	 3.615675 	 10.968675 
 16610 	 -9.034907 	 24.093272 	 11.819658 
 16611 	 -8.258858 	 22.026014 	 11.826817 
 16612 	 -7.482431 	 19.958852 	 11.833940 
 16613 	 -7.008241 	 18.694647 	 11.838335 
 16614 	 -6.534127 	 17.430429 	 11.842737 
 16615 	 -6.060090 	 16.166194 	 11.847144 
 16616 	 -5.586133 	 14.901936 	 11.851556 
 16617 	 -5.112253 	 13.637665 	 11.855976 
 16618 	 -4.638451 	 12.373374 	 11.860400 
 16619 	 -4.164729 	 11.109064 	 11.864831 
 16620 	 -3.691085 	 9.844735 	 11.869267 
 16621 	 -3.217522 	 8.580387 	 11.873709 
 16622 	 -2.744035 	 7.316025 	 11.878160 
 16623 	 -2.281024 	 6.081575 	 11.882453 
 16624 	 -1.817995 	 4.847130 	 11.886743 
 16625 	 -1.354948 	 3.612690 	 11.891033 
 16626 	 -9.052689 	 24.140929 	 12.895925 
 16627 	 -8.294426 	 22.121464 	 12.904844 
 16628 	 -7.535689 	 20.102111 	 12.913713 
 16629 	 -7.055549 	 18.822165 	 12.919395 
 16630 	 -6.575504 	 17.542197 	 12.925087 
 16631 	 -6.095561 	 16.262208 	 12.930788 
 16632 	 -5.615716 	 14.982192 	 12.936501 
 16633 	 -5.135974 	 13.702154 	 12.942225 
 16634 	 -4.656330 	 12.422091 	 12.947954 
 16635 	 -4.176794 	 11.142007 	 12.953699 
 16636 	 -3.697356 	 9.861901 	 12.959450 
 16637 	 -3.218020 	 8.581766 	 12.965211 
 16638 	 -2.738788 	 7.301611 	 12.970987 
 16639 	 -2.277097 	 6.070765 	 12.976453 
 16640 	 -1.815381 	 4.839922 	 12.981917 
 16641 	 -1.353645 	 3.609086 	 12.987381 
 16642 	 -9.075911 	 24.202950 	 14.294386 
 16643 	 -8.341012 	 22.245654 	 14.302951 
 16644 	 -7.605664 	 20.288463 	 14.311470 
 16645 	 -7.117816 	 18.988013 	 14.317188 
 16646 	 -6.630073 	 17.687538 	 14.322916 
 16647 	 -6.142424 	 16.387041 	 14.328653 
 16648 	 -5.654881 	 15.086521 	 14.334401 
 16649 	 -5.167437 	 13.785975 	 14.340159 
 16650 	 -4.680094 	 12.485405 	 14.345928 
 16651 	 -4.192857 	 11.184814 	 14.351706 
 16652 	 -3.705720 	 9.884197 	 14.357492 
 16653 	 -3.218688 	 8.583557 	 14.363293 
 16654 	 -2.731760 	 7.282893 	 14.369100 
 16655 	 -2.271824 	 6.056726 	 14.374498 
 16656 	 -1.811866 	 4.830565 	 14.379890 
 16657 	 -1.351885 	 3.604407 	 14.385280 
 16658 	 -9.110335 	 24.294601 	 16.357619 
 16659 	 -8.410280 	 22.429125 	 16.361864 
 16660 	 -7.710002 	 20.563698 	 16.366099 
 16661 	 -7.210864 	 19.232917 	 16.369134 
 16662 	 -6.711780 	 17.902121 	 16.372174 
 16663 	 -6.212749 	 16.571310 	 16.375217 
 16664 	 -5.713773 	 15.240490 	 16.378260 
 16665 	 -5.214851 	 13.909657 	 16.381311 
 16666 	 -4.715982 	 12.578812 	 16.384360 
 16667 	 -4.217169 	 11.247951 	 16.387413 
 16668 	 -3.718407 	 9.917079 	 16.390470 
 16669 	 -3.219704 	 8.586196 	 16.393527 
 16670 	 -2.721051 	 7.255299 	 16.396591 
 16671 	 -2.263778 	 6.036033 	 16.399376 
 16672 	 -1.806491 	 4.816772 	 16.402157 
 16673 	 -1.349192 	 3.597511 	 16.404940 
 16674 	 -9.157901 	 24.421065 	 19.202659 
 16675 	 -8.506117 	 22.682258 	 19.198668 
 16676 	 -7.854548 	 20.943402 	 19.194667 
 16677 	 -7.339948 	 19.570732 	 19.191523 
 16678 	 -6.825290 	 18.198074 	 19.188382 
 16679 	 -6.310576 	 16.825427 	 19.185242 
 16680 	 -5.795808 	 15.452796 	 19.182108 
 16681 	 -5.280983 	 14.080177 	 19.178976 
 16682 	 -4.766099 	 12.707570 	 19.175844 
 16683 	 -4.251165 	 11.334975 	 19.172721 
 16684 	 -3.736172 	 9.962398 	 19.169593 
 16685 	 -3.221124 	 8.589830 	 19.166474 
 16686 	 -2.706022 	 7.217278 	 19.163355 
 16687 	 -2.252472 	 6.007524 	 19.160587 
 16688 	 -1.798929 	 4.797770 	 19.157818 
 16689 	 -1.345402 	 3.588014 	 19.155046 
 16690 	 -9.192298 	 24.512723 	 21.266940 
 16691 	 -8.575282 	 22.865753 	 21.259618 
 16692 	 -7.958661 	 21.218692 	 21.252257 
 16693 	 -7.432825 	 19.815674 	 21.246046 
 16694 	 -6.906874 	 18.412685 	 21.239847 
 16695 	 -6.380813 	 17.009722 	 21.233653 
 16696 	 -5.854641 	 15.606780 	 21.227473 
 16697 	 -5.328359 	 14.203867 	 21.221304 
 16698 	 -4.801966 	 12.800980 	 21.215144 
 16699 	 -4.275468 	 11.398118 	 21.208996 
 16700 	 -3.748857 	 9.995281 	 21.202861 
 16701 	 -3.222140 	 8.592469 	 21.196733 
 16702 	 -2.695313 	 7.189684 	 21.190618 
 16703 	 -2.244423 	 5.986834 	 21.185298 
 16704 	 -1.793555 	 4.783978 	 21.179979 
 16705 	 -1.342710 	 3.581118 	 21.174654 
 16706 	 -9.215503 	 24.574749 	 22.665966 
 16707 	 -8.621807 	 22.989959 	 22.658856 
 16708 	 -8.028501 	 21.405081 	 22.651704 
 16709 	 -7.494989 	 19.981548 	 22.645339 
 16710 	 -6.961361 	 18.558048 	 22.638988 
 16711 	 -6.427620 	 17.134571 	 22.632645 
 16712 	 -5.893763 	 15.711120 	 22.626315 
 16713 	 -5.359796 	 14.287695 	 22.619992 
 16714 	 -4.825716 	 12.864298 	 22.613688 
 16715 	 -4.291525 	 11.440925 	 22.607392 
 16716 	 -3.757221 	 10.017580 	 22.601105 
 16717 	 -3.222808 	 8.594260 	 22.594827 
 16718 	 -2.688283 	 7.170966 	 22.588566 
 16719 	 -2.239150 	 5.972795 	 22.583216 
 16720 	 -1.790040 	 4.774621 	 22.577865 
 16721 	 -1.340950 	 3.576439 	 22.572513 
 16722 	 -9.233288 	 24.622402 	 23.742160 
 16723 	 -8.657379 	 23.085405 	 23.736770 
 16724 	 -8.081762 	 21.548334 	 23.731364 
 16725 	 -7.542291 	 20.109065 	 23.726332 
 16726 	 -7.002731 	 18.669812 	 23.721309 
 16727 	 -6.463081 	 17.230585 	 23.716292 
 16728 	 -5.923338 	 15.791374 	 23.711281 
 16729 	 -5.383512 	 14.352186 	 23.706278 
 16730 	 -4.843592 	 12.913017 	 23.701283 
 16731 	 -4.303585 	 11.473871 	 23.696293 
 16732 	 -3.763490 	 10.034744 	 23.691310 
 16733 	 -3.223306 	 8.595639 	 23.686337 
 16734 	 -2.683035 	 7.156554 	 23.681366 
 16735 	 -2.235223 	 5.961985 	 23.677199 
 16736 	 -1.787426 	 4.767410 	 23.673026 
 16737 	 -1.339647 	 3.572835 	 23.668852 
 16738 	 -9.247945 	 24.661769 	 24.631995 
 16739 	 -8.686639 	 23.164254 	 24.629089 
 16740 	 -8.125493 	 21.666703 	 24.626178 
 16741 	 -7.581048 	 20.214446 	 24.623366 
 16742 	 -7.036557 	 18.762198 	 24.620555 
 16743 	 -6.492014 	 17.309958 	 24.617751 
 16744 	 -5.947420 	 15.857735 	 24.614944 
 16745 	 -5.402778 	 14.405519 	 24.612144 
 16746 	 -4.858085 	 12.953317 	 24.609344 
 16747 	 -4.313342 	 11.501128 	 24.606542 
 16748 	 -3.768549 	 10.048949 	 24.603747 
 16749 	 -3.223709 	 8.596779 	 24.600951 
 16750 	 -2.678819 	 7.144624 	 24.598162 
 16751 	 -2.232071 	 5.953034 	 24.595855 
 16752 	 -1.785333 	 4.761443 	 24.593550 
 16753 	 -1.338603 	 3.569850 	 24.591246 
 16754 	 -11.122494 	 23.115738 	 10.160000 
 16755 	 -11.138096 	 23.148476 	 10.930192 
 16756 	 -10.131217 	 21.055982 	 10.160000 
 16757 	 -10.162230 	 21.121502 	 10.935261 
 16758 	 -9.186141 	 19.094574 	 10.940318 
 16759 	 -8.606688 	 17.890397 	 10.943339 
 16760 	 -8.027279 	 16.686213 	 10.946358 
 16761 	 -7.447913 	 15.482016 	 10.949381 
 16762 	 -6.868589 	 14.277807 	 10.952409 
 16763 	 -6.289309 	 13.073593 	 10.955437 
 16764 	 -5.710075 	 11.869363 	 10.958464 
 16765 	 -5.130887 	 10.665119 	 10.961497 
 16766 	 -4.551741 	 9.460875 	 10.964531 
 16767 	 -3.972639 	 8.256616 	 10.967571 
 16768 	 -3.393582 	 7.052343 	 10.970610 
 16769 	 -2.820515 	 5.861423 	 10.973595 
 16770 	 -2.247438 	 4.670509 	 10.976579 
 16771 	 -1.674350 	 3.479594 	 10.979564 
 16772 	 -11.156239 	 23.186433 	 11.821457 
 16773 	 -10.198377 	 21.197441 	 11.830403 
 16774 	 -9.240127 	 19.208546 	 11.839311 
 16775 	 -8.654588 	 17.991865 	 11.844803 
 16776 	 -8.069126 	 16.775163 	 11.850303 
 16777 	 -7.483745 	 15.558442 	 11.855813 
 16778 	 -6.898442 	 14.341703 	 11.861328 
 16779 	 -6.313220 	 13.124947 	 11.866850 
 16780 	 -5.728081 	 11.908170 	 11.872385 
 16781 	 -5.143020 	 10.691370 	 11.877920 
 16782 	 -4.558043 	 9.474555 	 11.883469 
 16783 	 -3.973144 	 8.257718 	 11.889021 
 16784 	 -3.388329 	 7.040865 	 11.894584 
 16785 	 -2.816588 	 5.852810 	 11.899948 
 16786 	 -2.244827 	 4.664763 	 11.905313 
 16787 	 -1.673047 	 3.476721 	 11.910674 
 16788 	 -11.178258 	 23.232380 	 12.898166 
 16789 	 -10.242362 	 21.289347 	 12.909314 
 16790 	 -9.305986 	 19.346428 	 12.920400 
 16791 	 -8.713104 	 18.114600 	 12.927505 
 16792 	 -8.120327 	 16.882743 	 12.934619 
 16793 	 -7.527648 	 15.650862 	 12.941749 
 16794 	 -6.935074 	 14.418955 	 12.948887 
 16795 	 -6.342601 	 13.187024 	 12.956040 
 16796 	 -5.750238 	 11.955068 	 12.963204 
 16797 	 -5.157975 	 10.723087 	 12.970383 
 16798 	 -4.565820 	 9.491083 	 12.977573 
 16799 	 -3.973769 	 8.259054 	 12.984776 
 16800 	 -3.381824 	 7.026996 	 12.991993 
 16801 	 -2.811716 	 5.842409 	 12.998827 
 16802 	 -2.241583 	 4.657827 	 13.005656 
 16803 	 -1.671429 	 3.473252 	 13.012484 
